Localidad,Imagen,Planta,Flor,PC1S,PC2S,PC3S,PC4S,PC5S,PC6S,PC7S,PC8S,PC9S,PC10S,PC1A,PC2A,PC3A,PC4A,PC5A,PC6A,PC7A,PC8A,PC9A,PC10A
CC031,CC031_P05_F003b_181123_SEF_pm.mat,5,3,-81.4382575,1.767247727,6.970743786,-7.908836882,9.142843841,6.689752651,-0.195244654,-0.692270637,1.144693757,-0.784760357,-13950.16855,-6512.195218,-4577.128359,1817.711173,-836.0977098,10.70633293,-533.2709193,2860.236802,-1069.071073,333.7481047
CC031,CC031_P05_F003c_181123_SEF_pm.mat,5,3,-72.70089902,-13.46110019,6.310851756,10.92960765,9.887992815,3.110759755,0.447012673,0.745678825,-0.419105122,-0.889534317,-6291.597675,2417.618447,-2246.288618,715.3469945,-502.810407,1254.885226,-1611.93709,1020.378294,-172.5628803,-1726.100206
CC032,CC032_P01_F004a_191012_SEF_pm.mat,1,4,-47.37895364,-7.064636276,-0.449399626,-6.724142855,9.202224335,2.152198413,4.269624843,-2.165017299,-2.764143294,-1.512174327,-7049.122431,-24.07188856,-1658.94211,204.9945148,-323.1826181,1495.911371,780.3786769,892.097732,-852.7031836,-601.8061786
CC032,CC032_P01_F004b_191012_SEF_pm.mat,1,4,-30.36998495,-7.15129067,2.21284192,-10.80458107,-0.758431115,1.082373607,-0.517220598,3.415322873,-0.240993485,-1.148674333,-5361.62778,-1449.768621,-2524.289373,1343.416708,856.2668292,38.8149157,606.5097385,226.9224511,-1330.763251,-1415.253547
CC032,CC032_P01_F004c_191012_SEF_pm.mat,1,4,25.36364663,-20.28031333,3.081158544,4.697687737,-4.818400874,-1.447580982,-0.172095134,-0.336811552,-3.441935318,1.663235013,-2264.219057,-1244.107051,-2455.835853,750.3299518,-1829.511251,763.2203057,185.4030257,-137.4592759,-1044.294996,-769.427048
CC032,CC032_P01_F005a_191012_SEF_pm.mat,1,5,-94.46724067,-12.03983933,-3.436169105,4.135192579,-5.344886237,3.214853242,-3.353581878,-1.681656364,0.928581758,-0.602652145,-487.174968,1801.004361,-1149.510526,-1562.932644,389.0784198,1945.917151,685.8626444,398.9014618,-1413.119134,-93.66526908
CC032,CC032_P01_F005b_191012_SEF_pm.mat,1,5,-55.7913403,-5.636371851,4.887056263,-1.976935375,8.096124448,0.826286387,-1.235758174,-5.622127439,-1.03533362,-0.000666512,-5213.884531,-1018.197489,-2372.189767,-1818.474514,-2308.172151,582.3735176,673.7784468,351.2762355,-117.7954207,-1414.153791
CC032,CC032_P01_F005c_191012_SEF_pm.mat,1,5,-51.94408253,-4.473041805,2.762716532,-1.446245567,-6.564404283,3.947409023,0.615653761,3.079341409,3.201634682,-0.760074257,-2832.065564,-219.5438398,-1821.412564,-326.0175385,-1880.794108,1549.776313,519.5502722,-55.25193316,-1062.120877,-1320.487545
CC032,CC032_P01_F006a_191012_SEF_pm.mat,1,6,-82.03826829,-9.888441423,16.6649154,10.18437184,5.445288762,4.263979547,2.428553297,-6.686440809,2.550305761,1.066636557,-6112.498065,-542.5005858,-2055.92694,287.661994,750.509907,1066.489258,824.7441173,1273.777816,-196.1717743,-1551.302789
CC032,CC032_P01_F006b_191012_SEF_pm.mat,1,6,-76.01151116,-12.38839624,0.465583296,3.297030314,3.076981583,2.956144333,1.190254637,-0.683757278,0.112490611,-0.88475936,-8356.818879,-1194.161696,-498.0706121,1437.595183,-1653.219314,1442.499716,607.0660428,1318.188631,-36.41620639,-480.2877703
CC032,CC032_P01_F006c_191012_SEF_pm.mat,1,6,-80.52018524,-8.346136226,-10.21459179,-3.538379876,-11.86528621,0.590430107,-4.455070969,0.136584193,5.125359437,0.494161357,-4773.418839,-433.313583,-965.376167,836.1483278,-2995.527168,1638.567552,139.6867791,190.7696351,472.4909508,-175.1187392
CC032,CC032_P05_F007a_191015_SEF_pm.mat,5,7,-77.06640666,-22.23689645,-3.189328459,10.04942944,-2.865286284,14.97124826,-4.311460782,4.460547763,0.845287316,1.53134653,-1192.831724,136.6955832,607.8092753,-1813.58194,1234.472363,3026.862541,2378.117985,2606.843266,654.6746379,-585.1609051
CC032,CC032_P05_F007b_191015_SEF_pm.mat,5,7,-69.72178101,-12.07294527,-12.11787159,-6.820371101,-17.10534444,5.265624312,0.391899079,0.759560158,-0.232611985,-0.925956277,-4684.821939,-290.9003119,-2528.944082,330.069042,3230.190295,1704.259774,2151.751453,2595.293395,-1441.707866,82.44928532
CC032,CC032_P05_F007c_191015_SEF_pm.mat,5,7,-63.81889515,-16.8131347,-20.29593682,-8.477837216,-9.332231118,-0.78739201,5.555492916,7.542138012,0.799277168,0.941081257,-3922.679025,1172.923811,-1437.682253,-555.5967937,-1381.829551,2158.700887,1562.697835,2112.447105,-1404.893324,-1395.544245
CC032,CC032_P05_F008a_191015_SEF_pm.mat,5,8,-55.00075569,-22.49872411,-17.48844127,14.62015014,1.202067473,4.633995304,3.004444811,-0.699839706,2.595669122,-3.49671599,822.9890439,155.5918121,-672.2475887,-405.9285043,-705.4623034,2917.985733,656.5548008,1611.539323,321.8513502,5.927850717
CC032,CC032_P05_F008b_191015_SEF_pm.mat,5,8,-34.12730163,-33.49398502,-21.14320199,15.32342305,-3.649063089,-0.141159822,6.784965365,-3.2826959,-4.362749501,1.821242291,-205.7411197,383.4301529,771.6846545,-1435.053876,-1177.326198,1931.432227,2301.837235,1387.929786,169.6893945,-457.2092863
CC032,CC032_P05_F008c_191015_SEF_pm.mat,5,8,6.183882558,-20.81223167,-19.77651772,-2.058767247,-14.40201032,4.472681008,-3.476813573,6.921416082,-2.773081761,-0.129457778,717.4023827,-1402.012305,-231.5172649,427.4875316,-1703.0691,1825.641554,1846.882679,648.0313106,594.969186,-685.1511708
CC032,CC032_P05_F009a_191015_SEF_pm.mat,5,9,-12.13393117,-13.9986347,12.57998925,5.621111508,-5.504415991,7.623252812,-4.281866877,0.299054335,4.420988191,5.907889222,-2387.839808,-995.7548479,12.56438803,-648.1255932,737.9183202,2047.737846,1836.039517,1327.609534,695.2148001,-669.3233189
CC032,CC032_P05_F009b_191015_SEF_pm.mat,5,9,4.417875762,-29.60989442,10.19204536,14.88475227,-3.611578869,8.156166534,-0.909644888,3.075153642,-1.364344675,-3.255298774,-914.7147991,-42.96860009,1395.775861,-423.9012613,-24.45051382,2056.64706,2252.433494,1578.676563,1166.550271,-731.6841609
CC032,CC032_P05_F009c_191015_SEF_pm.mat,5,9,7.995091064,-16.01953065,-8.826813807,3.25699954,-25.19995673,-0.481103097,-3.888075557,-3.16195182,4.077849156,-0.013621806,-1131.218564,-198.5254792,840.0115719,485.446789,-2468.358862,1047.320383,1254.427828,356.4801296,-1269.495822,478.2330664
CC033,CC033_P01_F004a_190123_SEF_pm.mat,1,4,119.8270006,-27.54047177,-14.94082404,17.19319035,8.390872119,-2.895143277,-4.495660092,-8.653396619,2.053373401,-3.12867706,1973.949921,1263.453391,544.3208413,-2624.107977,-613.1603347,774.4135824,-459.906998,-830.6451208,171.1210061,-230.1498919
CC033,CC033_P01_F004b_190123_SEF_pm.mat,1,4,127.2265905,-38.32929497,-13.73294053,6.44340859,7.604930507,-2.414268842,13.04807484,-5.50078399,-4.888094718,1.333364421,2412.251699,3015.586342,2030.774549,-2808.642652,-404.065318,105.3083575,822.5731147,-389.2097744,-932.5747533,734.3983383
CC033,CC033_P01_F004c_190123_SEF_pm.mat,1,4,145.9782207,-43.91338545,-9.055651661,9.317398713,-1.058958572,-4.832626665,-0.942946192,-5.913025714,-5.794834844,-1.047874511,-524.0699898,1414.717385,1044.788077,-2010.228905,1307.789657,87.98386377,362.1703312,-229.4774778,623.0196245,716.4652039
CC033,CC033_P01_F005a_190123_SEF_pm.mat,1,5,140.1477088,-25.17055626,-1.363520893,14.82167829,3.943219635,-1.14598091,5.77523034,-1.391336039,-4.085872194,4.327497551,1630.930672,2908.275119,-162.611341,-3755.849788,600.2342125,1022.945795,-371.5325646,-875.6604369,-2003.692677,313.1651119
CC033,CC033_P01_F005b_190123_SEF_pm.mat,1,5,103.2733834,-7.754081616,0.991805977,-5.355496856,-3.865346695,-11.98031083,-2.528781524,-12.59384546,-4.102416345,2.355897716,-4399.950651,-325.4460555,-2416.178185,-3109.269898,-2136.259898,-193.4629018,773.7818523,-377.3198461,-1426.881578,619.0261732
CC033,CC033_P01_F005c_190123_SEF_pm.mat,1,5,113.5925536,-38.04702504,-12.00832679,8.873733808,10.06025633,-3.275601043,-5.383684106,-2.40325986,6.316298035,0.346557043,2010.27848,4118.629407,-881.0322376,-2832.880757,-1764.405223,742.2967,-709.1221089,-591.9455378,11.16635116,-1668.914394
CC033,CC033_P01_F006a_190123_SEF_pm.mat,1,6,165.3294915,-21.66241995,25.35949268,9.711480889,-5.801533668,-8.374457149,-2.144543214,1.107749552,1.452204401,0.044670646,2332.062203,2602.713418,1641.02146,-2483.37232,1113.236689,561.2384606,164.7533119,-439.607931,-1147.466621,1012.785973
CC033,CC033_P01_F006b_190123_SEF_pm.mat,1,6,123.344954,-6.849007362,21.2941841,-16.25721902,1.087256,-6.361441415,5.255892885,2.085732443,-2.04089402,-4.28327857,-3079.320159,-1630.41786,-2878.393963,-2111.686492,1571.784512,-533.0179935,383.4902643,-1012.403665,-644.0923205,283.8875767
CC033,CC033_P01_F006c_190123_SEF_pm.mat,1,6,157.1756022,-24.41497394,-1.084607754,11.46515463,-4.702602409,3.1955021,-0.79628167,-2.395340772,6.49972575,-5.967263503,1096.453184,732.9973573,612.634072,-3025.286849,-1329.88451,399.4819827,-193.9588936,-517.6741231,63.97805767,971.639072
CC033,CC033_P03_F007a_191015_SEF_pm.mat,3,7,136.0593617,24.35078805,11.38522434,-1.785870572,18.11982136,-4.489145712,11.66466587,4.105113814,-7.544269911,8.454927507,2431.432534,-536.9102802,2201.203648,2366.703537,2597.559778,1208.629321,-829.4239176,1679.376934,-75.10049683,178.7353968
CC033,CC033_P03_F007b_191015_SEF_pm.mat,3,7,171.1696869,22.78633065,9.922584049,-18.51387962,4.362146778,-2.698141866,-5.219697895,0.477830957,3.122760715,4.211069613,331.9736349,-1226.778497,1597.456851,347.2716659,515.7017655,717.8856613,-1001.487792,1616.988111,-207.7919009,87.14686263
CC033,CC033_P03_F007c_191015_SEF_pm.mat,3,7,126.3541039,32.68660285,-0.04471916,-17.63954225,-7.360564826,-6.840851978,-8.48671593,4.04065599,-2.108456348,2.912812141,4060.106134,-164.8650874,1915.805151,66.62236631,-407.6771429,1287.697687,-381.302184,1877.380923,481.4217279,-202.920154
CC033,CC033_P03_F008a_191015_SEF_pm.mat,3,8,101.2843426,13.65843467,4.107450404,1.796211357,4.253023645,-5.60337447,9.262259314,0.858512448,-4.616555518,-1.488463171,2168.312913,862.3390251,2080.69876,1427.153154,1434.100823,748.6817274,-20.24334594,1527.774918,-765.8493501,649.4930564
CC033,CC033_P03_F008b_191015_SEF_pm.mat,3,8,136.2158376,9.706097177,22.1635122,15.0386981,17.96888227,6.606382297,0.388921906,5.069543276,2.103767167,1.222667751,-58.44926002,-1345.083624,-423.1393212,1100.008151,-865.9247491,1321.673591,-1935.373893,979.5652488,263.3067139,128.7068159
CC033,CC033_P03_F008c_191015_SEF_pm.mat,3,8,139.4927009,29.66164271,18.85890705,7.488769555,-30.17881971,-9.281597055,3.598940396,7.56304112,-0.14116141,0.235630869,4951.683299,-1816.988313,81.75131809,-1090.169181,-1034.703378,1621.42978,-1085.86098,1017.398517,862.1329138,464.7337832
CC033,CC033_P03_F009a_191015_SEF_pm.mat,3,9,132.9704773,31.26864928,6.813836001,-9.330120664,33.70790105,-9.041687325,-1.105245202,0.907784555,3.812037679,5.861931142,1885.843338,-772.8723472,664.985129,1397.642074,567.6478762,574.3381137,-604.0372899,1404.355312,412.8139707,-212.2274907
CC033,CC033_P03_F009b_191015_SEF_pm.mat,3,9,125.3697949,23.31409227,-3.370021639,-0.306583429,-3.709491045,9.752074818,-8.754015179,8.90120718,8.727871644,3.357515633,1724.211552,134.2635456,2260.648671,865.3222297,-1951.558041,647.8773885,-430.9794599,1142.11879,-321.2663846,382.2599386
CC033,CC033_P03_F009c_191015_SEF_pm.mat,3,9,118.9133786,25.99599549,-3.490422635,-3.749392162,-4.758086696,-1.779224057,-4.920638079,-1.074541775,1.377883332,3.80369368,3735.93797,-449.0025537,1107.925124,917.1045512,134.2955465,1135.035032,-971.193316,1153.10257,472.2595943,258.3143944
CC033,CC033_P04_F010a_191023_SEF_pm.mat,4,10,307.9865556,-26.29738332,21.61442966,2.35510783,-4.244515027,3.149827703,1.424267698,1.933564734,-7.121972701,1.622758888,3527.581116,-1560.643466,1001.152911,1347.090466,-99.05943212,384.4919706,-559.3906204,580.0412491,-213.0252842,819.9336676
CC033,CC033_P04_F010b_191023_SEF_pm.mat,4,10,277.9951111,-14.01934375,9.472664907,-5.503282224,8.259017832,-1.121059136,-10.96425222,-2.200675114,-3.826043506,-7.570134607,2630.760113,-301.5961622,1676.922408,804.4585555,-88.14342845,434.0398933,-776.9436569,801.5142817,464.8584524,-230.1377702
CC033,CC033_P04_F010c_191023_SEF_pm.mat,4,10,204.3011038,-18.04184521,5.661008697,-4.320927679,-3.883483943,-10.51776033,0.894598589,-4.248854512,1.773234787,1.011440864,2502.133043,-83.4227505,559.9275063,534.3935696,-84.567635,760.3073821,314.5138803,89.32307526,-778.2994136,600.9621137
CC033,CC033_P04_F011a_191023_SEF_pm.mat,4,11,103.1738996,-2.218909707,-6.599499146,-7.752089042,-8.876679819,-2.553684449,10.88619645,-9.95539764,-8.787278344,-4.497858453,1518.789115,-147.2415604,403.5762612,164.3375088,-120.1736571,845.1087067,-320.663051,688.96133,279.9274723,528.6297363
CC033,CC033_P04_F011b_191023_SEF_pm.mat,4,11,78.16002641,-23.6065523,6.844277685,-9.228348921,9.024092226,3.083759298,1.241898235,-5.108762638,0.127050299,-2.312082559,2046.050796,439.7925407,99.76362998,2255.139779,370.4741095,345.140946,77.37628121,-158.2020985,-620.0213692,484.5467197
CC033,CC033_P04_F011c_191023_SEF_pm.mat,4,11,59.50999466,-36.24118901,-8.336001367,-0.631853318,-19.23600427,6.86573732,-2.237615071,-6.106175406,-1.083156495,1.896602849,5189.204013,919.2695999,430.852122,2111.019481,941.2214974,194.5096349,144.2506608,-559.8603102,-801.0393551,362.1028063
CC033,CC033_P06_F001a_181124_SEF_pm.mat,6,1,90.92738368,27.2410125,-4.699672558,7.530292875,2.525858281,-5.484723878,2.417015514,0.929348032,1.012263554,4.895310416,-6203.126133,-2114.674204,-69.60966236,1870.030621,578.4196925,-1394.855398,-1409.53403,1066.86041,272.9003885,-918.3573213
CC033,CC033_P06_F001b_181124_SEF_pm.mat,6,1,11.17028104,29.3607783,-1.618292019,-26.2683434,25.3155025,-8.298033482,-2.607347333,4.613048712,1.756786014,-2.830894009,-5527.769653,-4896.895054,-395.1180074,-1643.122581,-270.8469037,634.9587193,-1213.269338,310.2192739,206.8947741,-45.75760395
CC033,CC033_P06_F001c_181124_SEF_pm.mat,6,1,20.60242046,32.05908205,11.07055613,-10.40666957,11.93440094,-6.816707359,3.808099988,4.087915386,-1.711717673,-1.432708146,-7171.614571,-1805.398435,-1276.064277,157.8514984,-124.6347296,-73.43417419,-296.9745584,128.8346781,36.46818703,897.982918
CC033,CC033_P06_F002a_181124_SEF_pm.mat,6,2,118.4256276,59.17059934,15.12662458,7.523904233,-4.67543229,-7.839599482,0.51121114,5.269631826,1.11907337,-0.060174162,-770.8275216,1918.081314,1990.851993,714.9819321,-1695.780983,-241.2508347,-60.07032947,-492.1093719,454.8018523,838.5366127
CC033,CC033_P06_F002b_181124_SEF_pm.mat,6,2,121.081338,68.92812631,-8.472488319,-3.871930474,18.14338108,-17.26071964,-0.436134921,1.500737207,-6.35170833,7.295750216,-2074.860638,842.0636834,770.0372394,-616.3531879,2843.860909,441.1180762,-770.7181714,126.0920383,1125.160214,106.1392514
CC033,CC033_P06_F002c_181124_SEF_pm.mat,6,2,152.033763,39.82757656,-21.54422597,-1.531344971,20.39731384,-15.25504053,-2.63868121,-0.133660027,-5.215835679,-0.591295545,-4868.282059,723.0054061,114.7063146,1169.570837,1711.932763,-221.5442333,-234.7330839,-645.481181,781.0627546,-1431.387847
CC033,CC033_P06_F003a_181124_SEF_pm.mat,6,3,97.09545541,19.30368252,-13.51913331,11.65766952,-4.745392472,-5.49374431,2.012660217,5.115523446,3.667334021,-4.14550506,-4960.529144,-2337.39271,493.3445884,1419.362201,-704.8954741,-2010.335278,-1374.943596,1623.254772,-289.8899511,6.25258328
CC033,CC033_P06_F003b_181124_SEF_pm.mat,6,3,107.0324562,32.12780822,-2.558157821,14.15270229,-2.429333154,-2.998087284,-5.419607104,-7.512953103,1.815274248,-5.352505352,-4933.409269,-1212.813084,1565.983827,2124.960159,-635.7536799,-1586.35237,-922.8960688,759.5833466,317.6103389,590.2705952
CC033,CC033_P06_F003c_181124_SEF_pm.mat,6,3,96.51125646,45.82535524,-3.022822006,8.654184344,11.62575108,5.62086369,-8.250662776,-7.274423458,-1.349384273,-3.717321439,-3932.607337,1034.150177,-302.9230677,1291.962042,-473.29372,-1650.221916,-2214.563584,950.4803335,322.0863006,172.394884
CC034,CC034_P01_F010a_191015_SEF_pm.mat,1,10,21.10233574,30.33858162,6.999985179,-4.482887592,0.688065484,-2.832561676,-0.698748054,-10.57910171,-1.641671247,-0.700566917,2856.045024,-351.4616298,3987.615959,522.5006809,1062.026941,1361.446078,-479.2185683,2383.735614,-499.2775431,241.1317167
CC034,CC034_P01_F010b_191015_SEF_pm.mat,1,10,54.31782485,13.46179316,-15.34527147,0.265050773,-9.398052752,-2.994487389,3.451792935,-2.05706999,-3.922877702,-3.541273573,823.9661514,6.441731623,3341.126612,1424.365814,1313.593928,305.2339385,-94.63322112,2912.40747,-439.9311386,783.114929
CC034,CC034_P01_F010c_191015_SEF_pm.mat,1,10,55.44212985,23.17888709,-13.6312935,-11.88038647,-20.16679073,1.720975159,-2.820682512,-2.653260374,-2.833882776,3.916899768,3704.626135,-175.2117565,2999.419154,1768.376646,-553.5424741,676.8254636,22.85470251,1943.09008,35.66957765,-130.3825063
CC034,CC034_P01_F011a_191015_SEF_pm.mat,1,11,118.3544504,23.46265004,20.97915769,2.778319792,-8.445154206,-4.290371341,6.002934022,-1.513838171,-0.31048339,2.533868644,2794.887704,-323.3750675,2873.277731,949.2760195,-214.0508594,1210.891778,-815.0498302,1312.649072,14.19736653,-142.2656595
CC034,CC034_P01_F011b_191015_SEF_pm.mat,1,11,125.6955647,21.72516903,0.643471706,-8.462314949,1.915770631,-7.962351322,1.738267624,-5.383843514,-4.180050613,0.876582402,6359.816797,-144.659079,3641.465812,1105.145173,-218.3190654,767.6635489,369.9161217,1463.86718,-439.4383431,-235.6172571
CC034,CC034_P01_F011c_191015_SEF_pm.mat,1,11,83.76995632,15.16319835,1.142125592,9.833575416,-7.375869768,-4.844994981,5.052767173,-7.198453321,1.855540487,0.640299331,8201.654599,586.7259814,2430.226848,546.8196232,-895.9653129,1678.062763,468.2693307,976.2398754,-327.7534419,-38.59324389
CC034,CC034_P01_F012a_191015_SEF_pm.mat,1,12,92.71414341,16.17995813,-5.179831129,2.580007209,32.97660603,1.100557693,0.467965775,2.686912573,2.836779696,2.536973453,3005.253053,-217.1646556,4365.857881,930.461017,-1163.927167,363.8814248,-313.4474919,2319.44005,431.144276,-434.8686452
CC034,CC034_P01_F012b_191015_SEF_pm.mat,1,12,96.58124352,12.45880364,-6.097934434,-0.512485363,22.13553976,-5.602181472,-4.455065458,-1.263050219,5.741634592,-1.05907381,3559.412376,374.8784508,3608.321003,212.53749,-171.7156847,332.5883027,547.0977295,1884.448039,-290.4152896,-592.2910942
CC034,CC034_P01_F012c_191015_SEF_pm.mat,1,12,94.7867504,17.8353273,6.615952294,5.570144312,10.74981589,-5.798472874,-2.60123488,-1.623373591,1.69431614,-1.551748601,2602.770676,122.2751925,2898.900046,2348.140299,1474.695871,673.7072062,-283.2588677,1494.767014,571.5512797,51.0994815
CC034,CC034_P06_F007a_181213_SEF_pm.mat,6,7,73.8970856,-33.25111157,-6.228809655,11.15602748,-15.47456843,-12.45491031,2.027807487,-11.34712352,-1.378063438,-0.800578764,3647.144688,1701.017332,1191.87489,-2822.501667,-923.0400618,-884.1142689,1014.368015,502.3725442,-774.0055707,-1120.991207
CC034,CC034_P06_F007b_181213_SEF_pm.mat,6,7,66.31044799,-30.62726134,-5.308914418,0.354624031,-3.30869736,-3.711965748,-2.527521722,-2.71101086,0.601130567,1.430058938,5631.281358,2047.835881,91.68079281,-2138.222565,-430.2317107,-817.0796812,1145.272798,720.412263,-859.921942,-904.3745344
CC034,CC034_P06_F007c_181213_SEF_pm.mat,6,7,80.00999028,-14.97109342,2.323023829,-5.172911202,3.184693661,2.367406719,-1.172054306,-1.15891111,0.475894859,2.885817436,2779.372944,1238.472944,725.159008,-906.6800514,-1531.735636,-1184.55313,236.8562825,295.4104803,-1303.216659,-889.9200279
CC034,CC034_P06_F008a_181213_SEF_pm.mat,6,8,59.28573195,-32.69128273,5.338382455,17.20106631,2.783995288,-4.462421984,4.937644434,-1.307734939,3.182103671,6.149112244,3151.587267,-1515.261055,-274.5064299,-3626.075058,212.8175862,-1493.465437,-824.7790415,1231.723386,-1847.042753,-775.3501241
CC034,CC034_P06_F008b_181213_SEF_pm.mat,6,8,-3.523965449,-18.99064168,-4.104908687,1.4657519,1.379066008,-4.441874697,-0.592238927,-4.177380944,3.028326079,2.184470629,696.9568776,768.7495919,-65.95866246,-1797.22201,531.662766,-2127.631373,1313.500149,1095.452335,3.247361394,-649.833057
CC034,CC034_P06_F008c_181213_SEF_pm.mat,6,8,6.815731302,-33.26194789,0.15442769,5.710085697,0.989305478,-2.225277904,2.010917366,-2.735148405,1.225479585,2.289244304,210.8662519,2880.405667,190.1968749,-378.5478461,-1280.689261,-1334.923349,1097.903277,-174.3849274,-1561.968711,602.3610533
CC034,CC034_P06_F009a_181213_SEF_pm.mat,6,9,37.6877909,-38.30015093,-16.76397259,-3.506008027,-4.215884207,-0.272221569,2.321378981,-2.5651533,1.662022561,-0.132062284,3016.787709,2854.63956,-2241.670036,-135.8205604,-2014.85173,-1196.189478,1187.95639,-512.6619843,-912.2543552,-1131.328886
CC034,CC034_P06_F009b_181213_SEF_pm.mat,6,9,50.05159341,-11.44459275,13.48821558,-5.303010306,-5.722448578,9.515371224,8.773621489,-1.942879118,-2.144283576,-2.911344391,1950.928017,2026.590055,-39.95283096,-718.9291907,-1526.885739,-1778.972518,1192.56799,272.2216556,-607.2434925,-416.9460937
CC034,CC034_P06_F009c_181213_SEF_pm.mat,6,9,81.65246703,-32.02268431,0.008413033,-8.513784504,-15.54182609,1.055080818,-12.5004474,-4.698906977,2.358925976,-0.932599429,1831.315861,-1210.426434,4.023974482,-1978.549686,-1063.474495,-1021.53711,-222.4530202,411.1498028,-186.9612378,-890.4419037
CC035,CC035_P02_F004a_181213_SEF_pm.mat,2,4,-49.17747243,-11.47269206,-11.39279492,8.966666238,1.88451153,-7.786764626,9.134672821,-3.780982221,-9.121948329,2.943904231,-3695.712677,-1869.141034,298.1841944,-1635.859809,-2796.245794,-524.3513543,-1011.249843,1300.856141,748.9661606,-1094.699509
CC035,CC035_P02_F004b_181213_SEF_pm.mat,2,4,-27.87641847,5.221048643,-9.308723666,9.158888953,2.323004039,-9.992766414,-1.620363072,-8.302286179,-0.578836104,-0.88944327,5289.537483,1189.242468,2979.119896,-1910.239553,-2327.699415,-1112.831456,-69.20759914,1254.901652,-1020.579011,-293.4050987
CC035,CC035_P02_F004c_181213_SEF_pm.mat,2,4,-11.29849493,3.671894187,-1.722990562,9.212539098,-3.413797777,3.208590113,0.145466243,-2.492991334,9.783813071,-4.673963616,1058.397558,1542.984466,1272.383141,-2920.921219,16.29618591,-402.7156319,-778.4220808,1335.204574,-564.8747133,1648.68597
CC035,CC035_P02_F005a_181213_SEF_pm.mat,2,5,-5.976730674,8.880643025,9.028813203,17.44772418,-1.410733859,1.877074973,9.002249893,-6.710460415,1.205917132,-1.494701027,-1608.419944,188.8231223,439.4604159,-2955.433065,296.6135014,-208.1276645,-1370.561501,1495.109276,796.819022,216.0637052
CC035,CC035_P02_F005b_181213_SEF_pm.mat,2,5,-14.07096951,6.8331464,-7.153828583,12.56288736,-2.130330914,2.255494859,-4.640716876,-5.014160745,1.344635231,0.294630385,5937.153842,379.564949,3321.92097,-3849.275796,343.9739278,-419.4923103,-267.9804022,1785.547891,-88.68760279,-242.8349809
CC035,CC035_P02_F005c_181213_SEF_pm.mat,2,5,-4.512378707,-6.186991675,1.92614278,23.76879044,-1.243917045,6.219734723,-6.291371134,-3.477168844,4.628322328,2.149081488,5324.340941,529.6847557,2792.030527,-2167.585031,-1353.926263,-942.6873794,-1575.289231,1920.191679,-211.4706902,-43.09472386
CC035,CC035_P02_F006a_181213_SEF_pm.mat,2,6,3.887236113,12.8897107,3.608816224,9.591185183,-16.52195793,8.649884893,3.771597277,-3.53655325,1.865088238,-1.907457587,-1284.232911,-185.7446676,1037.547191,-2301.592209,2976.13614,-646.8426123,-461.2149744,1155.86156,453.3179955,975.1259018
CC035,CC035_P02_F006b_181213_SEF_pm.mat,2,6,-16.21358105,16.36260798,-7.530793,5.072954535,-0.776930313,5.664544062,-1.189807496,-2.491314532,-2.2106926,-0.763023787,-473.8633257,2300.273187,1003.892234,787.382994,46.06150352,-1517.924891,-219.4568741,546.8950501,-541.8547737,457.7476333
CC035,CC035_P02_F006c_181213_SEF_pm.mat,2,6,1.429962691,-12.70027914,-11.41629689,18.13325306,-6.135195333,-1.622385605,-0.051801964,-0.122603218,0.691827814,-0.923152464,5922.081142,1004.72439,2198.125279,-1551.146348,-464.1032397,-981.9140202,-1652.223869,1407.097869,-75.87813796,-1032.123124
CC035,CC035_P04_F007a_190110_SEF_pm.mat,4,7,14.25767945,9.187446778,-15.65491263,-3.630539474,-9.948111077,8.196477653,5.527333287,5.836099145,-2.737777569,-4.147522781,-2910.784732,-680.0911138,-533.9900899,-1367.007862,4668.199039,-1477.154664,429.5741531,123.4498492,271.4827069,607.0266878
CC035,CC035_P04_F007b_190110_SEF_pm.mat,4,7,-8.889742692,-1.307131395,15.74057608,6.465773831,-5.330994133,4.280385474,4.851390956,0.707190686,6.870346285,0.307814719,-3118.726141,1928.795316,25.50143898,133.3241999,1957.352289,-1025.147178,509.3367316,81.35775859,1231.921595,294.9883175
CC035,CC035_P04_F007c_190110_SEF_pm.mat,4,7,30.39709256,7.672471894,9.551929221,3.762292152,-11.45880767,7.501967057,4.232230788,5.477373404,6.563588516,-3.119762242,-593.5016084,370.1260269,-93.50607995,-1814.39187,1702.963451,-1574.440856,859.1793825,-405.5517695,-861.0861482,-507.8493411
CC035,CC035_P04_F008a_190110_SEF_pm.mat,4,8,-41.47744543,-6.887807779,-9.515189377,-5.74248969,-1.589884341,-0.589866194,5.538917481,-8.591976602,1.181334818,-1.05316719,-2251.382029,1856.283487,622.8118795,-2369.485969,1136.339752,162.2366558,496.236837,27.97846311,710.5910337,904.4303182
CC035,CC035_P04_F008b_190110_SEF_pm.mat,4,8,7.970063874,5.255250418,10.25127841,-4.671925424,10.78676843,11.00128415,0.841191488,-3.112923699,-0.547636671,1.71079414,-4216.292407,-743.252451,-1071.199793,-1119.670938,3953.621122,-968.0923639,202.4920841,-54.5214016,392.7411978,-338.8584558
CC035,CC035_P04_F008c_190110_SEF_pm.mat,4,8,22.46880975,-3.016333157,-3.916669856,5.904223842,3.640004671,13.62445242,-1.693468029,1.543800816,-1.726234532,2.556042767,-626.7684807,514.6007989,1382.748944,-1190.673432,-1813.999528,-1455.448464,-293.6556922,-267.6514548,-577.9317506,-1014.840543
