"Localidad","Planta","Areola","X_1","Y_1","X_2","Y_2","Num_esp","long_esp","dist_are","posicion"
"CC034","P01","A03",-0.029,0.171,2.832,3.067,"1",4.07088896925475,0.173441632833642,"sup"
"CC034","P01","A03",-0.052,-0.165,2.983,-3.385,"2",4.424887004207,0.173,"inf"
"CC034","P01","A04",0.003,0.259,3.602,2.848,"1",4.43347741620503,0.259017373934646,"sup"
"CC034","P01","A04",-0.01,-0.168,3.887,-2.925,"2",4.77364200584836,0.168297355891291,"inf"
"CC034","P01","A05",-0.055,0.141,2.304,3.95,"1",4.48033056816124,0.151347282763847,"sup"
"CC034","P01","A05",-0.092,-0.24,3.36,-3.606,"2",4.82143754496519,0.257029181222678,"inf"
"CC034","P01","A06",-0.068,0.116,2.584,3.292,"1",4.13764184046904,0.134461890511773,"sup"
"CC034","P01","A06",-0.116,-0.146,3.298,-2.632,"2",4.22322057202794,0.186472518082424,"inf"
"CC034","P01","A07",-0.06,0.184,3.026,3.751,"1",4.71666036513124,0.193535526454447,"sup"
"CC034","P01","A07",-0.114,-0.097,3.387,-3.985,"2",5.23197333708802,0.149682998366548,"inf"
"CC034","P01","A08",-0.058,0.095,2.223,3.885,"1",4.4234670791134,0.111305884839931,"sup"
"CC034","P01","A08",-0.12,-0.175,3.682,-2.959,"2",4.71230941259167,0.212190951739229,"inf"
"CC034","P01","A09",-0.067,0.143,2.3,4,"1",4.52538816014715,0.157917700084569,"sup"
"CC034","P01","A09",-0.055,-0.247,3.85,-3.262,"2",4.93348254278861,0.253049402291331,"inf"
"CC034","P01","A10",-0.055,0.221,2.13,5.243,"1",5.47674255374488,0.22774108105478,"sup"
"CC034","P01","A10",-0.068,-0.184,4.378,-3.843,"2",5.75805496674007,0.196163197363828,"inf"
"CC034","P03","A01",0.082,0.313,3.637,3.174,"1",4.56326045717314,0.323562976868492,"sup"
"CC034","P03","A01",0.041,-0.123,3.719,-2.071,"2",4.16201729933935,0.129653384066904,"inf"
"CC034","P03","A02",0.061,0.322,4.456,4.173,"1",5.84347721823231,0.327727020552166,"sup"
"CC034","P03","A02",-0.011,-0.222,4.355,-4.259,"2",5.94637074188954,0.222272355456094,"inf"
"CC034","P03","A03",-0.032,0.211,3.882,3.242,"1",4.95038958062898,0.213412745636244,"sup"
"CC034","P03","A03",-0.095,-0.167,3.946,-2.958,"2",4.91114670927269,0.192130164211661,"inf"
"CC034","P03","A04",0,0.293,3.795,4.25,"1",5.48268857404832,0.293,"sup"
"CC034","P03","A04",-0.125,-0.281,4.232,-3.714,"2",5.54697557232768,0.307548370179391,"inf"
"CC034","P03","A05",0.059,0.227,4.754,3.064,"1",5.48558055268538,0.234542107093801,"sup"
"CC034","P03","A05",0.017,-0.172,4.011,-3.023,"2",4.9071618069919,0.172838074509062,"inf"
"CC034","P03","A06",-0.059,0.206,4.059,4.524,"1",5.96682897358388,0.214282523785772,"sup"
"CC034","P03","A06",-0.122,-0.156,4.221,-4.424,"2",6.08912744159621,0.198040399918804,"inf"
"CC034","P03","A07",-0.101,0.218,3.337,4.072,"1",5.16460647097143,0.240260275534679,"sup"
"CC034","P03","A07",-0.133,-0.176,3.593,-4.05,"2",5.37503041851858,0.220601450584533,"inf"
"CC034","P03","A08",0.036,0.243,4.168,3.392,"1",5.19515399194288,0.245652193151211,"sup"
"CC034","P03","A08",-0.031,-0.159,4.134,-3.621,"2",5.41596427240801,0.161993827042885,"inf"
"CC034","P03","A09",-0.089,0.157,4.091,2.551,"1",4.81701525843546,0.180471604414656,"sup"
"CC034","P03","A09",-0.089,-0.266,4.435,-2.225,"2",4.92993478658694,0.280494206713793,"inf"
"CC034","P03","A10",0.017,0.212,4.323,3.396,"1",5.3553237063692,0.212680511566058,"sup"
"CC034","P03","A10",-0.017,-0.223,5.102,-3.842,"2",6.26907664652459,0.223647043351796,"inf"
"CC034","P04","A01",0.008,0.158,5.294,4.097,"1",6.59223156450075,0.158202402004521,"sup"
"CC034","P04","A01",-0.058,-0.191,6.324,-4.047,"2",7.45645089838322,0.199612123880289,"inf"
"CC034","P04","A02",-0.079,0.158,5.18,3.411,"1",6.18377635430002,0.176649370222483,"sup"
"CC034","P04","A02",-0.047,-0.221,5.085,-5.069,"2",7.05978243290825,0.2259424705539,"inf"
"CC034","P04","A03",-0.055,0.31,5.458,5.202,"1",7.37053817573724,0.314841229828623,"sup"
"CC034","P04","A03",-0.073,-0.164,4.764,-6.152,"2",7.69757838544045,0.179513230710162,"inf"
"CC034","P04","A04",-0.115,0.115,6.609,5.517,"1",8.62518289661153,0.162634559672906,"sup"
"CC034","P04","A04",-0.096,-0.249,4.751,-6.475,"2",7.89027787850339,0.266865134478073,"inf"
"CC034","P04","A05",-0.071,0.053,6.249,5.243,"1",8.17792761034237,0.0886002257333467,"sup"
"CC034","P04","A05",-0.106,-0.335,5.066,-4.855,"2",6.86876873973786,0.351370175171428,"inf"
"CC034","P04","A06",0.039,0.135,5.511,3.864,"1",6.62179922679629,0.140520461143564,"sup"
"CC034","P04","A06",-0.065,-0.196,4.849,-6.121,"2",7.69759839170634,0.206496973343437,"inf"
"CC034","P04","A07",-0.075,0.192,5.459,4.606,"1",7.07873943580352,0.206128600635623,"sup"
"CC034","P04","A07",-0.125,-0.242,4.473,-5.509,"2",6.99163021047309,0.272376577553945,"inf"
"CC034","P04","A08",-0.013,0.264,5.614,5.534,"1",7.70947657107796,0.264319881961233,"sup"
"CC034","P04","A08",-0.031,-0.147,4.096,-6.293,"2",7.40306997130245,0.150233152133609,"inf"
"CC034","P04","A09",-0.022,0.18,5.148,4.556,"1",6.77335042648762,0.181339460680791,"sup"
"CC034","P04","A09",-0.007,-0.15,5.118,-5.11,"2",7.13212626080049,0.150163244504106,"inf"
"CC034","P04","A10",-0.13,0.208,5.022,4.335,"1",6.60115391427893,0.245283509433472,"sup"
"CC034","P04","A10",-0.115,-0.148,4.71,-5.063,"2",6.88751406532139,0.187427319246688,"inf"
"CC034","P05","A01",0.056,0.192,4.368,2.824,"1",5.05180838908207,0.2,"sup"
"CC034","P05","A02",0.034,-0.007,4.892,2.949,"1",5.68665982805372,0.0347131099154196,"sup"
"CC034","P05","A03",0.101,0.215,4.568,3.823,"1",5.74210353442012,0.237541575308408,"sup"
"CC034","P05","A04",-0.041,-0.007,4.941,3.525,"1",6.10699173079512,0.0415932686861708,"sup"
"CC034","P05","A05",0.049,0.083,4.457,2.898,"1",5.2301710297083,0.0963846460801719,"sup"
"CC034","P05","A06",-0.06,-0.025,4.57,2.961,"1",5.50936439165173,0.065,"sup"
"CC034","P05","A07",0.082,-0.026,4.489,3.13,"1",5.42051519691625,0.0860232526704263,"sup"
"CC034","P05","A08",0.046,0.14,3.678,3.786,"1",5.14633267482778,0.147363496158309,"sup"
"CC034","P05","A09",0.095,0.051,4.206,3.339,"1",5.26414902904544,0.107823930553472,"sup"
"CC034","P05","A10",0.06,0.142,3.948,3.462,"1",5.11262593976911,0.154155765380345,"sup"
"CC034","P06","A01",-0.048,0.135,3.75,2.942,"1",4.72271669698702,0.143279447235115,"sup"
"CC034","P06","A01",-0.01,-0.187,4.78,-3.599,"2",5.88097304873947,0.187267188797184,"inf"
"CC034","P06","A02",-0.023,0.142,3.821,3.486,"1",5.09496535807654,0.14385061696079,"sup"
"CC034","P06","A02",-0.089,-0.188,4.756,-2.505,"2",5.3705226933698,0.208002403832263,"inf"
"CC034","P06","A03",-0.022,0.086,3.548,3.31,"1",4.81030934556188,0.0887693640846886,"sup"
"CC034","P06","A03",-0.046,-0.161,3.709,-4.41,"2",5.67045201020166,0.167442527453452,"inf"
"CC034","P06","A04",0.035,0.163,4.709,2.4,"1",5.18174150262245,0.166715326230074,"sup"
"CC034","P06","A04",-0.05,-0.304,4.921,-3.732,"2",6.03837933555023,0.308084404019418,"inf"
"CC034","P06","A05",0.088,0.198,3.962,3.529,"1",5.1091522780203,0.216674871639514,"sup"
"CC034","P06","A05",-0.029,-0.227,3.947,-4.13,"2",5.57153345139379,0.228844925659277,"inf"
"CC034","P06","A06",-0.015,0.293,4.339,3.613,"1",5.47537359455955,0.293383707795781,"sup"
"CC034","P06","A06",-0.093,-0.077,3.768,-4.447,"2",5.83131383137625,0.120739388767709,"inf"
"CC034","P06","A07",-0.129,0.074,4.077,4.191,"1",5.88558620699757,0.148717853669289,"sup"
"CC034","P06","A07",-0.187,-0.294,5.297,-2.75,"2",6.00884281704889,0.348432202874533,"inf"
"CC034","P06","A08",0.007,0.164,4.603,3.464,"1",5.6580222693093,0.164149322264821,"sup"
"CC034","P06","A08",-0.035,-0.087,5.536,-2.552,"2",6.09198374915758,0.0937763296360014,"inf"
"CC034","P06","A09",-0.006,0.126,4.178,4.375,"1",5.96320861617301,0.126142776249772,"sup"
"CC034","P06","A09",-0.058,-0.119,5.015,-3.75,"2",6.23854870943555,0.132382022948737,"inf"
"CC034","P06","A10",-0.107,0.135,4.085,3.66,"1",5.47708763851739,0.172261429228948,"sup"
"CC034","P06","A10",-0.17,-0.179,5.281,-2.949,"2",6.11443382497513,0.246862309800423,"inf"
"CC035","P01","A01",-0.032,0.206,4.048,4.319,"1",5.79337285180231,0.208470621431414,"sup"
"CC035","P01","A01",-0.097,-0.181,4.048,-4.827,"2",6.22626220135323,0.205353354002315,"inf"
"CC035","P01","A02",0.025,0.115,3.958,4.524,"1",5.90827978349028,0.117686022959398,"sup"
"CC035","P01","A02",-0.074,-0.197,3.368,-5.245,"2",6.10980097875536,0.210440015206234,"inf"
"CC035","P01","A03",0.024,0.119,3.865,3.357,"1",5.02373615947335,0.121396046064112,"sup"
"CC035","P01","A03",-0.008,-0.151,3.436,-3.277,"2",4.65113018523455,0.151211772028503,"inf"
"CC035","P01","A04",-0.016,0.107,3.873,4.741,"1",6.04965098166828,0.108189648303338,"sup"
"CC035","P01","A04",-0.048,-0.21,3.999,-4.67,"2",6.02244211263172,0.215415876852195,"inf"
"CC035","P01","A05",-0.032,0.139,4.17,3.532,"1",5.4008566913037,0.142635900109334,"sup"
"CC035","P01","A05",-0.063,-0.147,4.075,-4.38,"2",5.91957202844935,0.159931235223142,"inf"
"CC035","P01","A06",0.038,0.254,5.035,4.794,"1",6.75141533309868,0.256826789879872,"sup"
"CC035","P01","A06",-0.08,-0.085,3.714,-5.522,"2",6.62988725394331,0.116726175299288,"inf"
"CC035","P01","A07",0.019,0.292,4.464,4.425,"1",6.06957280210066,0.292617497767991,"sup"
"CC035","P01","A07",-0.027,-0.113,3.606,-5.119,"2",6.18536377264911,0.116180893437777,"inf"
"CC035","P01","A08",-0.012,0.119,3.901,4.729,"1",6.04678997485443,0.119603511654132,"sup"
"CC035","P01","A08",-0.075,-0.214,4.439,-4.396,"2",6.1534803160488,0.226761989760189,"inf"
"CC035","P01","A09",0.004,0.102,2.79,4.797,"1",5.45937917715925,0.102078401241399,"sup"
"CC035","P01","A09",-0.011,-0.186,4.002,-3.548,"2",5.2351898723924,0.186324984905407,"inf"
"CC035","P01","A10",0.031,0.184,4.264,4.9,"1",6.33710856779336,0.186593140281201,"sup"
"CC035","P01","A10",-0.062,-0.16,4.654,-4.361,"2",6.31577841599909,0.171592540630413,"inf"
"CC035","P02","A01",-0.123,0.164,3.794,3.027,"1",4.85176854353132,0.205,"sup"
"CC035","P02","A01",-0.123,-0.288,4.096,-1.767,"2",4.47072723390725,0.313166090118327,"inf"
"CC035","P02","A02",-0.099,0.143,4.041,2.82,"1",4.9301043599502,0.173925271309261,"sup"
"CC035","P02","A02",-0.099,-0.194,3.646,-3.09,"2",4.73411459514871,0.217800367309149,"inf"
"CC035","P02","A03",0.014,0.207,4.134,2.654,"1",4.7918899194368,0.207472889795269,"sup"
"CC035","P02","A03",0,-0.2,3.769,-2.493,"2",4.41171281930272,0.2,"inf"
"CC035","P02","A04",-0.008,0.163,4.167,2.628,"1",4.84838632949149,0.163196200936174,"sup"
"CC035","P02","A04",-0.023,-0.231,3.577,-3.21,"2",4.6727337822735,0.232142197801261,"inf"
"CC035","P02","A05",0.155,0.132,4.262,2.793,"1",4.89370718372074,0.203590274816849,"sup"
"CC035","P02","A05",0.088,-0.192,3.708,-2.827,"2",4.47745742581658,0.211206060519105,"inf"
"CC035","P02","A06",0.003,0.171,3.578,3.139,"1",4.64646629171029,0.171026313764871,"sup"
"CC035","P02","A06",-0.009,-0.107,4.26,-1.686,"2",4.55165925789706,0.107377837564369,"inf"
"CC035","P02","A07",0.047,0.131,3.97,2.831,"1",4.7623449056111,0.139176147381654,"sup"
"CC035","P02","A07",0.047,-0.151,3.984,-2.22,"2",4.44755325993967,0.158145502623375,"inf"
"CC035","P02","A08",0.02,0.236,4.109,2.771,"1",4.81104416940855,0.236845941489399,"sup"
"CC035","P02","A08",0.007,-0.083,4.268,-2.008,"2",4.6756546065765,0.0832946576918352,"inf"
"CC035","P02","A09",0.041,0.214,4.127,2.795,"1",4.83290357859538,0.21789217516928,"sup"
"CC035","P02","A09",-0.014,-0.145,3.837,-2.533,"2",4.53130720653544,0.14567429423203,"inf"
"CC035","P02","A10",0.112,0.217,4.343,2.332,"1",4.73017822074391,0.244198689595174,"sup"
"CC035","P02","A10",0.099,-0.125,3.896,-2.083,"2",4.27211575217713,0.159455322896415,"inf"
"CC035","P04","A01",0.016,0.205,4.399,4.058,"1",5.83577741179356,0.20562344224334,"sup"
"CC035","P04","A01",0.016,-0.181,4.319,-2.846,"2",5.06142608362505,0.181705806181311,"inf"
"CC035","P04","A02",0.078,0.226,4.029,2.616,"1",4.61762937014222,0.239081576036298,"sup"
"CC035","P04","A02",0.031,-0.133,3.483,-2.975,"2",4.47138323117131,0.136565002837477,"inf"
"CC035","P04","A03",0.036,0.154,4.846,3.177,"1",5.68107639448723,0.158151825787754,"sup"
"CC035","P04","A03",0.004,-0.225,4.007,-3.026,"2",4.88565348750809,0.225035552746672,"inf"
"CC035","P04","A04",-0.078,0.184,3.891,2.855,"1",4.78405706487705,0.199849943707773,"sup"
"CC035","P04","A04",-0.078,-0.223,3.516,-2.488,"2",4.24818325875897,0.23624775131205,"inf"
"CC035","P04","A05",0.02,0.161,4.101,3.565,"1",5.31429929529755,0.162237480256567,"sup"
"CC035","P04","A05",0.052,-0.177,4.278,-2.048,"2",4.62165738669582,0.184480351257254,"inf"
"CC035","P04","A06",0.127,0.181,4.848,2.995,"1",5.49603830044879,0.221110831937289,"sup"
"CC035","P04","A06",0.096,-0.158,3.541,-2.787,"2",4.33355119965139,0.184878338374186,"inf"
"CC035","P04","A07",0.095,0.206,4.008,3.406,"1",5.05485598212254,0.226850170817657,"sup"
"CC035","P04","A07",0.143,-0.174,4.34,-2.139,"2",4.63422420691964,0.225222112591104,"inf"
"CC035","P04","A08",0.052,0.116,4.204,3.993,"1",5.68068948280048,0.127121988656566,"sup"
"CC035","P04","A08",0.052,-0.297,4.256,-2.641,"2",4.81330987990593,0.301517827001987,"inf"
"CC035","P04","A09",0.16,0.152,4.561,3.878,"1",5.76644405157979,0.22068982758614,"sup"
"CC035","P04","A09",0.177,-0.152,4.662,-2.546,"2",5.08394148274742,0.233308808234923,"inf"
"CC035","P04","A10",0.018,0.149,5.063,2.514,"1",5.57182645099432,0.150083310198036,"sup"
"CC035","P04","A10",-0.088,-0.166,4.292,-2.899,"2",5.16272108485438,0.187882942280559,"inf"
"CC035","P05","A01",-0.03,0.164,4.355,3.177,"1",5.32037536269764,0.166721324370939,"sup"
"CC035","P05","A01",-0.075,-0.209,4.086,-2.192,"2",4.60936112709777,0.222049544021149,"inf"
"CC035","P05","A02",0,0.235,4.308,2.217,"1",4.74206579456675,0.235,"sup"
"CC035","P05","A02",-0.03,-0.272,3.682,-3.03,"2",4.6244467777238,0.273649410743016,"inf"
"CC035","P05","A03",0.084,0.413,4.892,3.598,"1",5.76724275542481,0.42145581025773,"sup"
"CC035","P05","A03",0.054,-0.276,4.693,-2.343,"2",5.07866222542905,0.281232999486191,"inf"
"CC035","P05","A04",0,0.318,4.024,2.572,"1",4.61227622763425,0.318,"sup"
"CC035","P05","A04",-0.136,-0.166,3.253,-3.222,"2",4.56338218868418,0.214597297280278,"inf"
"CC035","P05","A05",0.165,0.422,4.352,2.494,"1",4.67163279806964,0.453110361832523,"sup"
"CC035","P05","A05",0.107,-0.209,3.882,-2.222,"2",4.27817648069829,0.234797785338789,"inf"
"CC035","P05","A06",-0.014,0.25,3.661,2.686,"1",4.40904989765369,0.250391693152948,"sup"
"CC035","P05","A06",-0.042,-0.257,3.83,-2.073,"2",4.27670901511898,0.260409293228948,"inf"
"CC035","P05","A07",0.114,0.281,4.034,2.78,"1",4.64880640594981,0.303244126076665,"sup"
"CC035","P05","A07",0.128,-0.188,3.494,-2.603,"2",4.14272627625818,0.227437903613272,"inf"
"CC035","P05","A08",0.095,0.183,4.598,2.86,"1",5.23863894537503,0.206189233472555,"sup"
"CC035","P05","A08",0.126,-0.259,3.898,-3.195,"2",4.77996652707945,0.288022568560174,"inf"
"CC035","P05","A09",0.059,0.14,4.006,2.776,"1",4.74629381728523,0.151924323266553,"sup"
"CC035","P05","A09",0.044,-0.184,3.697,-2.658,"2",4.41192531668432,0.189187737446167,"inf"
"CC035","P05","A10",0.189,0.268,3.844,2.795,"1",4.44350694834609,0.327940543391634,"sup"
"CC035","P05","A10",0.132,-0.004,3.573,-2.574,"2",4.29480861040396,0.132060592153753,"inf"
"CC035","P06","A01",0.114,0.179,3.772,2.416,"1",4.28778882409104,0.21221922627321,"sup"
"CC035","P06","A01",0.1,-0.138,3.8,-2.416,"2",4.34502980427062,0.170423003142182,"inf"
"CC035","P06","A02",-0.025,0.109,3.4,2.986,"1",4.47300279454417,0.111830228471554,"sup"
"CC035","P06","A02",0.004,-0.186,3.807,-2.768,"2",4.59668717665233,0.186043005780922,"inf"
"CC035","P06","A03",0.098,0.168,3.485,2.869,"1",4.3321091860663,0.194494215852297,"sup"
"CC035","P06","A03",0.014,-0.224,4.227,-2.519,"2",4.79754041150254,0.22443707358634,"inf"
"CC035","P06","A04",0.116,0.21,3.441,4.217,"1",5.20688716989335,0.239908315820857,"sup"
"CC035","P06","A04",0.087,-0.138,4.065,-2.853,"2",4.81619237572587,0.16313491349187,"inf"
"CC035","P06","A05",0.144,0.079,3.244,3.396,"1",4.5400979064333,0.164246765569371,"sup"
"CC035","P06","A05",0.072,-0.195,4.167,-2.747,"2",4.82511440278881,0.20786774641584,"inf"
"CC035","P06","A06",0.018,0.168,3.48,3.513,"1",4.81398680928812,0.168961534083945,"sup"
"CC035","P06","A06",0.018,-0.183,3.757,-3.308,"2",4.87296070166793,0.183883115048663,"inf"
"CC035","P06","A07",0.095,0.206,3.371,3.43,"1",4.59634115356987,0.226850170817657,"sup"
"CC035","P06","A07",0.069,-0.161,4.196,-2.951,"2",4.98158900352086,0.17516278143487,"inf"
"CC035","P06","A08",0.075,0.243,3.516,3.641,"1",4.83599886269631,0.254310833430273,"sup"
"CC035","P06","A08",0.004,-0.143,4.259,-2.984,"2",5.11627853033824,0.143055933117085,"inf"
"CC035","P06","A09",0.086,0.165,3.392,2.841,"1",4.25330600827168,0.186067192164551,"sup"
"CC035","P06","A09",0.072,-0.208,3.235,-2.426,"2",3.86317136560107,0.220109063875162,"inf"
"CC035","P06","A10",0.107,0.191,3.882,3.012,"1",4.71260713406072,0.218929212303886,"sup"
"CC035","P06","A10",0.107,-0.176,3.618,-3.497,"2",4.83282132920306,0.20597329924046,"inf"
"CC036","P01","A01",0.088,0.315,4.206,3.745,"1",5.3593678731731,0.327061156360703,"sup"
"CC036","P01","A01",-0.006,-0.163,6.447,-3.535,"2",7.28090605625426,0.163110392066232,"inf"
"CC036","P01","A02",0.082,0.209,5.039,4.04,"1",6.26485514597105,0.224510578815342,"sup"
"CC036","P01","A02",0.006,-0.285,6.785,-5.191,"2",8.36801511709916,0.285063150898183,"inf"
"CC036","P01","A03",0.057,0.252,4.558,3.504,"1",5.55288258474821,0.258366019437541,"sup"
"CC036","P01","A03",0,-0.126,4.775,-5.291,"2",7.0340493316439,0.126,"inf"
"CC036","P01","A04",0.048,0.265,4.556,3.061,"1",5.30468472201695,0.269312086620709,"sup"
"CC036","P01","A04",-0.036,-0.133,5.158,-4.58,"2",6.83764908429791,0.137786066058945,"inf"
"CC036","P01","A05",0.092,0.139,5.11,2.624,"1",5.59960257518335,0.166688331925183,"sup"
"CC036","P01","A05",0.046,-0.243,5.226,-5.711,"2",7.53202655332547,0.247315587862957,"inf"
"CC036","P01","A06",0.047,0.192,4.028,3.498,"1",5.17474608072705,0.197668915108067,"sup"
"CC036","P01","A06",-0.012,-0.25,5.331,-4.406,"2",6.7690460923235,0.250287834302828,"inf"
"CC036","P01","A07",0.079,0.175,4.828,3.48,"1",5.78584704256862,0.192005208262693,"sup"
"CC036","P01","A07",0.011,-0.175,5.37,-5.432,"2",7.50699207406002,0.175345373477603,"inf"
"CC036","P01","A08",0.085,0.436,4.874,4.014,"1",5.97801012043305,0.444208284479252,"sup"
"CC036","P01","A08",-0.051,-0.13,5.78,-4.829,"2",7.48873567433115,0.139645980966156,"inf"
"CC036","P01","A09",0.081,0.228,5.303,3.284,"1",6.05048923641717,0.241960740617151,"sup"
"CC036","P01","A09",0.003,-0.161,5.003,-6.251,"2",7.87960024366719,0.161027947884831,"inf"
"CC036","P01","A10",0.171,0.281,4.869,5.184,"1",6.79047958541957,0.328940724143424,"sup"
"CC036","P01","A10",0.089,-0.144,6.582,-5.609,"2",8.48677052829874,0.16928378540191,"inf"
"CC036","P02","A01",0.07,0.179,4.089,3.664,"1",5.31954753715013,0.19220041623264,"sup"
"CC036","P02","A01",-0.014,-0.13,4.243,-5.68,"2",6.99460856660328,0.130751673029449,"inf"
"CC036","P02","A02",-0.012,0.067,2.794,4.443,"1",5.19836628182355,0.0680661443009666,"sup"
"CC036","P02","A02",0.012,-0.129,5.674,-4.957,"2",7.44095612135967,0.129556937290135,"inf"
"CC036","P02","A03",0.047,0.148,5.628,2.293,"1",5.97901212576124,0.155283611498445,"sup"
"CC036","P02","A03",0.036,-0.113,6.587,-2.826,"2",7.09055498533084,0.118595952713404,"inf"
"CC036","P02","A04",-0.089,0.145,4.283,2.179,"1",4.82198506841322,0.170135240323691,"sup"
"CC036","P02","A04",-0.076,-0.238,5.802,-4.359,"2",7.17868546462373,0.249839948767206,"inf"
"CC036","P02","A05",0.053,0.106,3.1,4.024,"1",4.96335904403459,0.118511602807489,"sup"
"CC036","P02","A05",0.066,-0.317,6.952,-4.762,"2",8.19603690816482,0.323797776397553,"inf"
"CC036","P02","A06",0.031,0.283,3.891,4.42,"1",5.65812415911846,0.284692816909735,"sup"
"CC036","P02","A06",0.061,-0.1,5.883,-6.472,"2",8.6312263323354,0.117136672310596,"inf"
"CC036","P02","A07",0.043,0.211,2.912,5.077,"1",5.64881553956225,0.215336945274145,"sup"
"CC036","P02","A07",0.029,-0.132,6.879,-4.599,"2",8.17781077061581,0.13514806694881,"inf"
"CC036","P02","A08",-0.043,0.267,4.455,4.565,"1",6.22131883124471,0.270440381600086,"sup"
"CC036","P02","A08",-0.028,-0.16,7.117,-3.42,"2",7.85357402715477,0.162431524033976,"inf"
"CC036","P02","A09",0.008,0.155,3.946,4.648,"1",5.97452031547303,0.155206314304541,"sup"
"CC036","P02","A09",0.041,-0.139,7.115,-4.763,"2",8.45120417455406,0.144920667953194,"inf"
"CC036","P02","A10",0.097,0.164,5.619,3.498,"1",6.45042944306811,0.190538709977789,"sup"
"CC036","P02","A10",0.067,-0.179,6.303,-5.388,"2",8.12535396152069,0.191128229207514,"inf"
"CC036","P03","A01",0.041,0.136,5.202,2.56,"1",5.70190292797063,0.142045767272383,"sup"
"CC036","P03","A01",0.068,-0.231,7.421,-3.799,"2",8.17295742066481,0.240800747507145,"inf"
"CC036","P03","A02",0.037,0.144,5.481,2.407,"1",5.89561744009904,0.148677503341965,"sup"
"CC036","P03","A02",0,-0.174,6.765,-4.407,"2",7.98019511039674,0.174,"inf"
"CC036","P03","A03",0.107,0.236,4.245,4.374,"1",5.85201572109987,0.259123522668244,"sup"
"CC036","P03","A03",0.082,-0.141,6.873,-2.871,"2",7.31919264673366,0.163110392066232,"inf"
"CC036","P03","A04",0,0.113,5.339,2.359,"1",5.79218758328837,0.113,"sup"
"CC036","P03","A04",0,-0.137,6.39,-3.565,"2",7.25143323764344,0.137,"inf"
"CC036","P03","A05",0.04,0.111,4.445,3.985,"1",5.86616578354209,0.11798728745081,"sup"
"CC036","P03","A05",0.028,-0.148,6.53,-3.257,"2",7.207071874208,0.150625363070102,"inf"
"CC036","P03","A06",0.08,0.198,4.667,4.287,"1",6.14495646851953,0.213550930693359,"sup"
"CC036","P03","A06",0.093,-0.147,7.222,-2.076,"2",7.38536945589048,0.173948268171891,"inf"
"CC036","P03","A07",0.086,0.167,4.978,3.333,"1",5.8271107763625,0.187843019566871,"sup"
"CC036","P03","A07",0.051,-0.19,6.181,-3.88,"2",7.15492837140946,0.19672569735548,"inf"
"CC036","P03","A08",0.062,0.232,4.662,3.785,"1",5.8123841063715,0.240141624879986,"sup"
"CC036","P03","A08",0.026,-0.132,5.909,-3.379,"2",6.71957573065443,0.134536240470737,"inf"
"CC036","P03","A09",0.132,0.088,5.243,3.546,"1",6.17090633537732,0.158644256120416,"sup"
"CC036","P03","A09",0.12,-0.227,6.063,-3.672,"2",6.86929938203308,0.256766430827708,"inf"
"CC036","P03","A10",0.075,0.209,5.846,3.707,"1",6.74836609854563,0.222049544021149,"sup"
"CC036","P03","A10",0.075,-0.228,7.158,-3.513,"2",7.80769581886999,0.240018749267635,"inf"
"CC036","P04","A01",-0.045,0.191,5.074,3.013,"1",5.84532676588743,0.196229457523584,"sup"
"CC036","P04","A01",-0.019,-0.268,6.261,-7.493,"2",9.57282742976181,0.268672663291225,"inf"
"CC036","P04","A02",0.144,0.235,4.183,3.523,"1",5.20811530210306,0.27561023203067,"sup"
"CC036","P04","A02",0.062,-0.188,7.33,-5.53,"2",9.02002150773489,0.197959591836314,"inf"
"CC036","P04","A03",0.116,0.144,4.336,3.272,"1",5.25288339866782,0.18491078930122,"sup"
"CC036","P04","A03",0.104,-0.257,6.835,-5.57,"2",8.57521603226414,0.277245378681052,"inf"
"CC036","P04","A04",-0.031,0.184,4.404,2.764,"1",5.13085031939151,0.186593140281201,"sup"
"CC036","P04","A04",-0.08,-0.098,5.461,-6.487,"2",8.45706816810649,0.126506916806948,"inf"
"CC036","P04","A05",-0.02,0.101,3.881,3.02,"1",4.87220299248707,0.102961157724649,"sup"
"CC036","P04","A05",0.02,-0.303,7.204,-6.128,"2",9.24880970720016,0.303659348612882,"inf"
"CC036","P04","A06",-0.072,0.325,4.579,5.161,"1",6.7095973798731,0.332879858207132,"sup"
"CC036","P04","A06",-0.033,-0.161,8.666,-5.469,"2",10.1905576393051,0.164347193465541,"inf"
"CC036","P04","A07",0.06,0.266,4.48,5.273,"1",6.67880595615713,0.272682966097995,"sup"
"CC036","P04","A07",0.06,-0.186,8.448,-4.62,"2",9.48782904567742,0.195437969698828,"inf"
"CC036","P04","A08",-0.06,0.346,5.112,4.524,"1",6.64870423466107,0.351163779453405,"sup"
"CC036","P04","A08",-0.047,-0.124,8.834,-4.168,"2",9.75838598334786,0.132608446186508,"inf"
"CC036","P04","A09",0.184,0.187,4.348,4.942,"1",6.3205158808439,0.262345192446898,"sup"
"CC036","P04","A09",0.196,-0.199,6.882,-4.556,"2",7.98035368890377,0.279315234099395,"inf"
"CC036","P04","A10",0.11,0.139,5.677,3.449,"1",6.47669583970098,0.17725969649077,"sup"
"CC036","P04","A10",0.075,-0.255,6.961,-4.988,"2",8.35573366018808,0.26580067720004,"inf"
"CC036","P05","A01",0.055,0.096,3.753,3.371,"1",4.93971952645087,0.110639052779749,"sup"
